"","region","address","village","id","network_id","network_village","network_address","takeup_survey","delay","intensive","understanding","network_missname"
"282",1,"fusheng23","fusheng",1111147,1111123,"fusheng","fusheng2",1,0,1,NA,0
"283",1,"zhangxi3","zhangxi",1114139,1111124,"fusheng","fusheng23",1,0,0,NA,0
"284",1,"fusheng23","fusheng",1111148,1111124,"fusheng","fusheng2",1,0,0,NA,0
"285",1,"shigang21","shigang",1113150,1111124,"fusheng","fusheng23",1,0,0,NA,0
"286",1,"fusheng23","fusheng",1111130,1111124,"fusheng","fusheng2",1,0,0,NA,0
"287",1,"fusheng23","fusheng",1111127,1111124,"fusheng","fusheng2",1,0,0,NA,0
"288",1,"huangshan10","huangshan",1118435,1111124,"fusheng","fusheng23",1,0,0,NA,0
"289",1,"dukou31","dukou",1116143,1111124,"fusheng","fusheng23",1,0,0,NA,0
"290",1,"zhangxi6","zhangxi",1114420,1111124,"fusheng","fusheng23",1,0,0,NA,0
"291",1,"fusheng32","fusheng",1111265,1111124,"fusheng","fusheng23",1,0,0,NA,0
"292",1,"shigang12","shigang",1113093,1111124,"fusheng","fusheng23",1,0,0,NA,0
"293",1,"fusheng23","fusheng",1111131,1111125,"fusheng","fusheng2",1,1,1,0,0
"294",1,"fusheng23","fusheng",1111146,1111125,"fusheng","fusheng2",1,1,1,0,0
"295",1,"fusheng23","fusheng",1111147,1111126,"fusheng","fusheng2",1,0,1,1,0
"296",1,"fusheng23","fusheng",1111123,1111126,"fusheng","fusheng2",1,0,1,1,0
"297",1,"fusheng67","fusheng",1111404,1111126,"fusheng","fusheng23",1,0,1,1,0
"298",1,"fusheng32","fusheng",1111252,1111126,"fusheng","fusheng23",1,0,1,1,0
"299",1,"fusheng23","fusheng",1111131,1111126,"fusheng","fusheng23",1,0,1,1,0
"300",1,"fusheng23","fusheng",1111146,1111127,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"301",1,"fusheng23","fusheng",1111128,1111127,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"302",1,"fusheng23","fusheng",1111133,1111127,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"303",1,"fusheng23","fusheng",1111123,1111128,"fusheng","fusheng2",1,1,0,0.200000002980232,0
"304",1,"fusheng23","fusheng",1111140,1111128,"fusheng","fusheng2",1,1,0,0.200000002980232,0
"305",1,"fusheng23","fusheng",1111127,1111128,"fusheng","fusheng2",1,1,0,0.200000002980232,0
"306",1,"fusheng23","fusheng",1111144,1111128,"fusheng","fusheng2",1,1,0,0.200000002980232,0
"307",1,"fusheng23","fusheng",1111124,1111129,"fusheng","fusheng2",NA,NA,NA,NA,0
"308",1,"fusheng23","fusheng",1111140,1111129,"fusheng","fusheng2",NA,NA,NA,NA,0
"309",1,"fusheng23","fusheng",1111130,1111129,"fusheng","fusheng2",NA,NA,NA,NA,0
"310",1,"huangshan10","huangshan",1118435,1111130,"fusheng","fusheng23",1,0,0,NA,0
"311",1,"dukou31","dukou",1116143,1111130,"fusheng","fusheng23",1,0,0,NA,0
"312",1,"zhangxi3","zhangxi",1114139,1111130,"fusheng","fusheng23",1,0,0,NA,0
"313",1,"fusheng23","fusheng",1111140,1111130,"fusheng","fusheng2",1,0,0,NA,0
"314",1,"zhangxi6","zhangxi",1114420,1111130,"fusheng","fusheng23",1,0,0,NA,0
"315",1,"fusheng32","fusheng",1111265,1111130,"fusheng","fusheng23",1,0,0,NA,0
"316",1,"fusheng23","fusheng",1111125,1111131,"fusheng","fusheng2",0,1,1,0.400000005960464,0
"317",1,"fusheng23","fusheng",1111123,1111132,"fusheng","fusheng2",NA,NA,NA,NA,0
"318",1,"fusheng23","fusheng",1111147,1111132,"fusheng","fusheng2",NA,NA,NA,NA,0
"319",1,"fusheng23","fusheng",1111126,1111132,"fusheng","fusheng2",NA,NA,NA,NA,0
"320",1,"fusheng23","fusheng",1111130,1111132,"fusheng","fusheng2",NA,NA,NA,NA,0
"321",1,"fusheng23","fusheng",1111124,1111132,"fusheng","fusheng2",NA,NA,NA,NA,0
"322",1,"fusheng23","fusheng",1111127,1111133,"fusheng","fusheng2",1,1,0,1,0
"323",1,"fusheng23","fusheng",1111140,1111133,"fusheng","fusheng2",1,1,0,1,0
"324",1,"fusheng23","fusheng",1111130,1111133,"fusheng","fusheng2",1,1,0,1,0
"325",1,"fusheng23","fusheng",1111126,1111133,"fusheng","fusheng2",1,1,0,1,0
"326",1,"fusheng23","fusheng",1111144,1111133,"fusheng","fusheng2",1,1,0,1,0
"327",1,"fusheng23","fusheng",1111145,1111133,"fusheng","fusheng23",1,1,0,1,0
"328",1,"fusheng23","fusheng",1111136,1111134,"fusheng","fusheng2",NA,NA,NA,NA,0
"329",1,"fusheng23","fusheng",1111144,1111134,"fusheng","fusheng2",NA,NA,NA,NA,0
"330",1,"fusheng23","fusheng",1111125,1111135,"fusheng","fusheng2",NA,NA,NA,NA,0
"331",1,"fusheng23","fusheng",1111146,1111135,"fusheng","fusheng2",NA,NA,NA,NA,0
"332",1,"fusheng23","fusheng",1111131,1111136,"fusheng","fusheng2",0,1,0,0,0
"333",1,"fusheng23","fusheng",1111144,1111136,"fusheng","fusheng2",0,1,0,0,0
"334",1,"fusheng23","fusheng",1111127,1111136,"fusheng","fusheng2",0,1,0,0,0
"335",1,"fusheng23","fusheng",1111136,1111137,"fusheng","fusheng2",NA,NA,NA,NA,0
"336",1,"fusheng23","fusheng",1111147,1111137,"fusheng","fusheng2",NA,NA,NA,NA,0
"337",1,"fusheng23","fusheng",1111131,1111137,"fusheng","fusheng2",NA,NA,NA,NA,0
"338",1,"fusheng23","fusheng",1111136,1111139,"fusheng","fusheng2",NA,NA,NA,NA,0
"339",1,"fusheng23","fusheng",1111144,1111140,"fusheng","fusheng2",1,1,1,0,0
"340",1,"fusheng21","fusheng",1111054,1111140,"fusheng","fusheng2",1,1,1,0,0
"341",1,"fusheng23","fusheng",1111125,1111140,"fusheng","fusheng2",1,1,1,0,0
"342",1,"fusheng23","fusheng",1111136,1111140,"fusheng","fusheng2",1,1,1,0,0
"343",1,"fusheng23","fusheng",1111140,1111144,"fusheng","fusheng2",1,1,1,0.200000002980232,0
"344",1,"fusheng23","fusheng",1111133,1111145,"fusheng","fusheng2",NA,0,1,1,1
"345",1,"fusheng21","fusheng",1111054,1111145,"fusheng","fusheng2",NA,0,1,1,1
"346",1,"fusheng23","fusheng",1111127,1111146,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"347",1,"fusheng23","fusheng",1111125,1111146,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"348",1,"fusheng23","fusheng",1111131,1111146,"fusheng","fusheng2",0,1,0,0.400000005960464,0
"349",1,"fusheng5","fusheng",1111371,1111147,"fusheng","fusheng23",1,0,1,1,0
"350",1,"fusheng23","fusheng",1111126,1111147,"fusheng","fusheng23",1,0,1,1,0
"351",1,"fusheng23","fusheng",1111123,1111147,"fusheng","fusheng2",1,0,1,1,0
"352",1,"fusheng23","fusheng",1111146,1111148,"fusheng","fusheng2",1,1,0,0.800000011920929,0
"353",1,"fusheng21","fusheng",1111054,1111148,"fusheng","fusheng2",1,1,0,0.800000011920929,0
"354",1,"fusheng23","fusheng",1111133,1111149,"fusheng","fusheng2",NA,0,1,1,1
"355",1,"fusheng23","fusheng",1111145,1111149,"fusheng","fusheng2",NA,0,1,1,1
"356",1,"fusheng23","fusheng",1111145,1111149,"fusheng","fusheng2",NA,0,1,1,1
"357",1,"fusheng21","fusheng",1111054,1111149,"fusheng","fusheng2",NA,0,1,1,1
"358",1,"fusheng23","fusheng",1111125,1111150,"fusheng","fusheng2",NA,NA,NA,NA,0
"359",1,"fusheng23","fusheng",1111136,1111150,"fusheng","fusheng2",NA,NA,NA,NA,0
"360",1,"fusheng31","fusheng",1111169,1111151,"fusheng","fusheng3",0,0,0,0,0
"361",1,"fusheng31","fusheng",1111155,1111151,"fusheng","fusheng3",0,0,0,0,0
"362",1,"fusheng31","fusheng",1111207,1111151,"fusheng","fusheng31",0,0,0,0,0
"363",1,"fusheng31","fusheng",1111165,1111151,"fusheng","fusheng3",0,0,0,0,0
"364",1,"fusheng31","fusheng",1111209,1111151,"fusheng","fusheng3",0,0,0,0,0
"365",1,"fusheng31","fusheng",1111208,1111151,"fusheng","fusheng3",0,0,0,0,0
"366",1,"fusheng31","fusheng",1111151,1111152,"fusheng","fusheng3",NA,NA,NA,NA,0
"367",1,"fusheng31","fusheng",1111155,1111153,"fusheng","fusheng3",NA,NA,NA,NA,0
"368",1,"fusheng31","fusheng",1111151,1111153,"fusheng","fusheng3",NA,NA,NA,NA,0
"369",1,"fusheng31","fusheng",1111165,1111154,"fusheng","fusheng3",1,1,0,0.400000005960464,0
"370",1,"fusheng31","fusheng",1111155,1111154,"fusheng","fusheng3",1,1,0,0.400000005960464,0
"371",1,"fusheng31","fusheng",1111194,1111155,"fusheng","fusheng3",0,1,1,0,0
"372",1,"fusheng31","fusheng",1111191,1111155,"fusheng","fusheng3",0,1,1,0,0
"373",1,"fusheng31","fusheng",1111164,1111155,"fusheng","fusheng3",0,1,1,0,0
"374",1,"fusheng31","fusheng",1111179,1111155,"fusheng","fusheng3",0,1,1,0,0
"375",1,"fusheng31","fusheng",1111171,1111155,"fusheng","fusheng3",0,1,1,0,0
"376",1,"fusheng31","fusheng",1111151,1111155,"fusheng","fusheng3",0,1,1,0,0
"377",1,"fusheng31","fusheng",1111161,1111155,"fusheng","fusheng3",0,1,1,0,0
"378",1,"fusheng31","fusheng",1111155,1111156,"fusheng","fusheng3",NA,NA,NA,NA,0
"379",1,"fusheng31","fusheng",1111151,1111157,"fusheng","fusheng3",NA,NA,NA,NA,0
"380",1,"fusheng31","fusheng",1111162,1111161,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"381",1,"fusheng31","fusheng",1111194,1111161,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"382",1,"fusheng31","fusheng",1111165,1111161,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"383",1,"fusheng31","fusheng",1111196,1111161,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"384",1,"fusheng31","fusheng",1111187,1111161,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"385",1,"huangshan10","huangshan",1118435,1111162,"fusheng","fusheng31",1,0,0,NA,0
"386",1,"dukou31","dukou",1116143,1111162,"fusheng","fusheng31",1,0,0,NA,0
"387",1,"fusheng31","fusheng",1111165,1111162,"fusheng","fusheng3",1,0,0,NA,0
"388",1,"fusheng31","fusheng",1111161,1111162,"fusheng","fusheng3",1,0,0,NA,0
"389",1,"shigang12","shigang",1113093,1111162,"fusheng","fusheng31",1,0,0,NA,0
"390",1,"fusheng31","fusheng",1111196,1111162,"fusheng","fusheng3",1,0,0,NA,0
"391",1,"shigang21","shigang",1113150,1111162,"fusheng","fusheng31",1,0,0,NA,0
"392",1,"zhangxi6","zhangxi",1114420,1111162,"fusheng","fusheng31",1,0,0,NA,0
"393",1,"fusheng67","fusheng",1111404,1111162,"fusheng","fusheng31",1,0,0,NA,0
"394",1,"fusheng31","fusheng",1111179,1111162,"fusheng","fusheng3",1,0,0,NA,0
"395",1,"fusheng32","fusheng",1111252,1111162,"fusheng","fusheng31",1,0,0,NA,0
"396",1,"fusheng31","fusheng",1111155,1111162,"fusheng","fusheng3",1,0,0,NA,0
"397",1,"fusheng31","fusheng",1111194,1111162,"fusheng","fusheng3",1,0,0,NA,0
"398",1,"fusheng31","fusheng",1111209,1111163,"fusheng","fusheng3",1,0,0,0.600000023841858,0
"399",1,"fusheng31","fusheng",1111164,1111163,"fusheng","fusheng3",1,0,0,0.600000023841858,0
"400",1,"fusheng31","fusheng",1111166,1111164,"fusheng","fusheng3",1,0,1,0.600000023841858,0
"401",1,"fusheng23","fusheng",1111126,1111165,"fusheng","fusheng31",1,0,0,0,0
"402",1,"fusheng31","fusheng",1111163,1111165,"fusheng","fusheng3",1,0,0,0,0
"403",1,"fusheng31","fusheng",1111166,1111165,"fusheng","fusheng3",1,0,0,0,0
"404",1,"fusheng31","fusheng",1111164,1111166,"fusheng","fusheng3",1,1,0,1,0
"405",1,"fusheng31","fusheng",1111165,1111166,"fusheng","fusheng3",1,1,0,1,0
"406",1,"fusheng31","fusheng",1111163,1111167,"fusheng","fusheng3",NA,NA,NA,NA,0
"407",1,"fusheng31","fusheng",1111166,1111167,"fusheng","fusheng3",NA,NA,NA,NA,0
"408",1,"fusheng31","fusheng",1111166,1111168,"fusheng","fusheng3",NA,NA,NA,NA,0
"409",1,"fusheng31","fusheng",1111170,1111168,"fusheng","fusheng3",NA,NA,NA,NA,0
"410",1,"fusheng31","fusheng",1111201,1111169,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"411",1,"fusheng31","fusheng",1111209,1111169,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"412",1,"fusheng31","fusheng",1111175,1111169,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"413",1,"fusheng31","fusheng",1111174,1111169,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"414",1,"fusheng31","fusheng",1111174,1111170,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"415",1,"fusheng31","fusheng",1111203,1111171,"fusheng","fusheng3",0,1,1,0,0
"416",1,"fusheng31","fusheng",1111205,1111171,"fusheng","fusheng3",0,1,1,0,0
"417",1,"fusheng31","fusheng",1111154,1111171,"fusheng","fusheng3",0,1,1,0,0
"418",1,"fusheng31","fusheng",1111154,1111172,"fusheng","fusheng3",NA,NA,NA,NA,0
"419",1,"fusheng32","fusheng",1111270,1111173,"fusheng","fusheng3",0,0,0,0,0
"420",1,"fusheng31","fusheng",1111187,1111173,"fusheng","fusheng3",0,0,0,0,0
"421",1,"fusheng31","fusheng",1111175,1111173,"fusheng","fusheng3",0,0,0,0,0
"422",1,"fusheng31","fusheng",1111170,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"423",1,"fusheng32","fusheng",1111269,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"424",1,"fusheng31","fusheng",1111207,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"425",1,"fusheng31","fusheng",1111179,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"426",1,"fusheng31","fusheng",1111162,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"427",1,"fusheng31","fusheng",1111197,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"428",1,"fusheng31","fusheng",1111169,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"429",1,"fusheng31","fusheng",1111164,1111174,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"430",1,"fusheng31","fusheng",1111177,1111175,"fusheng","fusheng3",0,0,1,0,0
"431",1,"fusheng31","fusheng",1111169,1111175,"fusheng","fusheng3",0,0,1,0,0
"432",1,"fusheng31","fusheng",1111176,1111175,"fusheng","fusheng3",0,0,1,0,0
"433",1,"fusheng31","fusheng",1111184,1111175,"fusheng","fusheng3",0,0,1,0,0
"434",1,"fusheng31","fusheng",1111162,1111176,"fusheng","fusheng3",1,1,1,0,0
"435",1,"fusheng31","fusheng",1111169,1111176,"fusheng","fusheng3",1,1,1,0,0
"436",1,"fusheng31","fusheng",1111194,1111176,"fusheng","fusheng3",1,1,1,0,0
"437",1,"fusheng31","fusheng",1111171,1111176,"fusheng","fusheng3",1,1,1,0,0
"438",1,"fusheng31","fusheng",1111175,1111176,"fusheng","fusheng3",1,1,1,0,0
"439",1,"fusheng31","fusheng",1111177,1111176,"fusheng","fusheng3",1,1,1,0,0
"440",1,"fusheng31","fusheng",1111174,1111176,"fusheng","fusheng3",1,1,1,0,0
"441",1,"fusheng31","fusheng",1111170,1111176,"fusheng","fusheng3",1,1,1,0,0
"442",1,"fusheng31","fusheng",1111178,1111177,"fusheng","fusheng3",1,1,1,1,0
"443",1,"fusheng31","fusheng",1111179,1111177,"fusheng","fusheng3",1,1,1,1,0
"444",1,"fusheng31","fusheng",1111205,1111177,"fusheng","fusheng3",1,1,1,1,0
"445",1,"fusheng31","fusheng",1111154,1111177,"fusheng","fusheng3",1,1,1,1,0
"446",1,"fusheng31","fusheng",1111163,1111177,"fusheng","fusheng3",1,1,1,1,0
"447",1,"fusheng31","fusheng",1111166,1111177,"fusheng","fusheng3",1,1,1,1,0
"448",1,"fusheng31","fusheng",1111171,1111177,"fusheng","fusheng3",1,1,1,1,0
"449",1,"fusheng32","fusheng",1111263,1111177,"fusheng","fusheng3",1,1,1,1,0
"450",1,"fusheng31","fusheng",1111185,1111177,"fusheng","fusheng3",1,1,1,1,0
"451",1,"fusheng31","fusheng",1111169,1111177,"fusheng","fusheng3",1,1,1,1,0
"452",1,"fusheng32","fusheng",1111269,1111177,"fusheng","fusheng3",1,1,1,1,0
"453",1,"fusheng32","fusheng",1111270,1111177,"fusheng","fusheng3",1,1,1,1,0
"454",1,"fusheng31","fusheng",1111176,1111177,"fusheng","fusheng3",1,1,1,1,0
"455",1,"fusheng31","fusheng",1111184,1111177,"fusheng","fusheng3",1,1,1,1,0
"456",1,"fusheng31","fusheng",1111202,1111177,"fusheng","fusheng3",1,1,1,1,0
"457",1,"fusheng31","fusheng",1111154,1111178,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"458",1,"fusheng31","fusheng",1111161,1111178,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"459",1,"fusheng31","fusheng",1111186,1111178,"fusheng","fusheng3",1,1,0,0.600000023841858,0
"460",1,"fusheng31","fusheng",1111170,1111179,"fusheng","fusheng3",0,1,0,0.200000002980232,0
"461",1,"fusheng32","fusheng",1111263,1111179,"fusheng","fusheng3",0,1,0,0.200000002980232,0
"462",1,"fusheng32","fusheng",1111269,1111179,"fusheng","fusheng3",0,1,0,0.200000002980232,0
"463",1,"fusheng31","fusheng",1111163,1111179,"fusheng","fusheng3",0,1,0,0.200000002980232,0
"464",1,"fusheng31","fusheng",1111177,1111179,"fusheng","fusheng3",0,1,0,0.200000002980232,0
"465",1,"fusheng31","fusheng",1111154,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"466",1,"fusheng32","fusheng",1111232,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"467",1,"fusheng31","fusheng",1111191,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"468",1,"fusheng31","fusheng",1111190,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"469",1,"fusheng32","fusheng",1111228,1111180,"fusheng","fusheng3",NA,NA,NA,NA,1
"470",1,"fusheng31","fusheng",1111207,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"471",1,"fusheng31","fusheng",1111203,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"472",1,"fusheng32","fusheng",1111263,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"473",1,"fusheng31","fusheng",1111170,1111180,"fusheng","fusheng3",NA,NA,NA,NA,0
"474",1,"fusheng31","fusheng",1111176,1111181,"fusheng","fusheng3",NA,NA,NA,NA,0
"475",1,"fusheng31","fusheng",1111187,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"476",1,"fusheng31","fusheng",1111185,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"477",1,"fusheng31","fusheng",1111202,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"478",1,"fusheng31","fusheng",1111175,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"479",1,"fusheng32","fusheng",1111269,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"480",1,"fusheng32","fusheng",1111270,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"481",1,"fusheng31","fusheng",1111186,1111184,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"482",1,"fusheng31","fusheng",1111202,1111185,"fusheng","fusheng3",1,0,1,0.800000011920929,0
"483",1,"fusheng31","fusheng",1111186,1111185,"fusheng","fusheng3",1,0,1,0.800000011920929,0
"484",1,"fusheng31","fusheng",1111187,1111185,"fusheng","fusheng3",1,0,1,0.800000011920929,0
"485",1,"fusheng32","fusheng",1111270,1111186,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"486",1,"fusheng32","fusheng",1111270,1111186,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"487",1,"fusheng32","fusheng",1111263,1111186,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"488",1,"fusheng31","fusheng",1111185,1111186,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"489",1,"fusheng31","fusheng",1111185,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"490",1,"fusheng32","fusheng",1111268,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"491",1,"fusheng31","fusheng",1111203,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"492",1,"fusheng31","fusheng",1111177,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"493",1,"fusheng31","fusheng",1111174,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"494",1,"fusheng31","fusheng",1111175,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"495",1,"fusheng31","fusheng",1111184,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"496",1,"fusheng31","fusheng",1111176,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"497",1,"fusheng31","fusheng",1111164,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"498",1,"fusheng31","fusheng",1111178,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"499",1,"fusheng31","fusheng",1111186,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"500",1,"fusheng31","fusheng",1111196,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"501",1,"fusheng31","fusheng",1111163,1111187,"fusheng","fusheng3",1,0,0,0.200000002980232,0
"502",1,"fusheng32","fusheng",1111238,1111188,"fusheng","fusheng3",NA,NA,NA,NA,0
"503",1,"fusheng31","fusheng",1111190,1111188,"fusheng","fusheng3",NA,NA,NA,NA,0
"504",1,"fusheng31","fusheng",1111185,1111188,"fusheng","fusheng3",NA,NA,NA,NA,0
"505",1,"fusheng31","fusheng",1111184,1111188,"fusheng","fusheng3",NA,NA,NA,NA,0
"506",1,"fusheng31","fusheng",1111178,1111189,"fusheng","fusheng3",NA,NA,NA,NA,0
"507",1,"fusheng32","fusheng",1111265,1111190,"fusheng","fusheng31",1,0,0,NA,0
"508",1,"fusheng67","fusheng",1111404,1111190,"fusheng","fusheng31",1,0,0,NA,0
"509",1,"zhangxi3","zhangxi",1114139,1111190,"fusheng","fusheng31",1,0,0,NA,0
"510",1,"zhangxi6","zhangxi",1114420,1111190,"fusheng","fusheng31",1,0,0,NA,0
"511",1,"fusheng32","fusheng",1111252,1111190,"fusheng","fusheng31",1,0,0,NA,0
"512",1,"dukou31","dukou",1116143,1111190,"fusheng","fusheng31",1,0,0,NA,0
"513",1,"huangshan10","huangshan",1118435,1111190,"fusheng","fusheng31",1,0,0,NA,0
"514",1,"fusheng31","fusheng",1111208,1111190,"fusheng","fusheng3",1,0,0,NA,0
"515",1,"fusheng31","fusheng",1111201,1111191,"fusheng","fusheng3",0,0,0,0,0
"516",1,"fusheng31","fusheng",1111203,1111191,"fusheng","fusheng3",0,0,0,0,0
"517",1,"fusheng32","fusheng",1111235,1111191,"fusheng","fusheng3",0,0,0,0,0
"518",1,"fusheng31","fusheng",1111208,1111191,"fusheng","fusheng3",0,0,0,0,0
"519",1,"fusheng32","fusheng",1111232,1111191,"fusheng","fusheng3",0,0,0,0,0
"520",1,"fusheng31","fusheng",1111171,1111195,"fusheng","fusheng3",NA,NA,NA,NA,0
"521",1,"fusheng31","fusheng",1111196,1111195,"fusheng","fusheng3",NA,NA,NA,NA,0
"522",1,"fusheng31","fusheng",1111161,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"523",1,"fusheng31","fusheng",1111176,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"524",1,"fusheng31","fusheng",1111197,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"525",1,"fusheng31","fusheng",1111207,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"526",1,"fusheng31","fusheng",1111179,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"527",1,"fusheng32","fusheng",1111263,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"528",1,"fusheng31","fusheng",1111205,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"529",1,"fusheng31","fusheng",1111177,1111196,"fusheng","fusheng3",0,1,0,0.400000005960464,0
"530",1,"fusheng31","fusheng",1111187,1111197,"fusheng","fusheng3",0,0,1,0,0
"531",1,"fusheng31","fusheng",1111196,1111197,"fusheng","fusheng3",0,0,1,0,0
"532",1,"fusheng32","fusheng",1111221,1111197,"fusheng","fusheng3",0,0,1,0,0
"533",1,"fusheng31","fusheng",1111190,1111198,"fusheng","fusheng3",NA,NA,NA,NA,0
"534",1,"fusheng32","fusheng",1111232,1111198,"fusheng","fusheng3",NA,NA,NA,NA,0
"535",1,"fusheng31","fusheng",1111202,1111198,"fusheng","fusheng3",NA,NA,NA,NA,0
"536",1,"fusheng31","fusheng",1111197,1111198,"fusheng","fusheng3",NA,NA,NA,NA,0
"537",1,"fusheng31","fusheng",1111207,1111201,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"538",1,"fusheng31","fusheng",1111209,1111201,"fusheng","fusheng3",0,1,1,0.600000023841858,0
"539",1,"fusheng31","fusheng",1111184,1111202,"fusheng","fusheng3",1,0,1,0.200000002980232,0
"540",1,"fusheng31","fusheng",1111197,1111203,"fusheng","fusheng3",0,1,1,1,0
"541",1,"fusheng31","fusheng",1111162,1111205,"fusheng","fusheng3",0,1,1,0,0
"542",1,"fusheng31","fusheng",1111194,1111205,"fusheng","fusheng3",0,1,1,0,0
"543",1,"fusheng31","fusheng",1111197,1111205,"fusheng","fusheng3",0,1,1,0,0
"544",1,"fusheng31","fusheng",1111161,1111205,"fusheng","fusheng3",0,1,1,0,0
"545",1,"fusheng31","fusheng",1111203,1111205,"fusheng","fusheng3",0,1,1,0,0
"546",1,"fusheng31","fusheng",1111201,1111207,"fusheng","fusheng3",0,1,0,0.600000023841858,0
"547",1,"fusheng32","fusheng",1111240,1111207,"fusheng","fusheng3",0,1,0,0.600000023841858,0
"548",1,"fusheng32","fusheng",1111212,1111207,"fusheng","fusheng3",0,1,0,0.600000023841858,0
